@relation text
@attribute docs string
@attribute class {work,no_work}

@data
'Een model voor gestructureerde sociale netwerken Jan Ramon Maurice Bruynooghe Jan Ramon Sociale netwerken zoals Facebook en citatienetwerken volgen vaak een zogenaamd "power-law" model, dat op een statistische manier beschrijft hoe deze netwerken evolueren.  Vaak zijn deze modellen echter enkel uitgewerkt voor ongerichte, ongelabelde grafen.   Deze thesis heeft tot doel om een meer verfijnd model op te stellen dat netwerken beschrijft met structuur, bv. netwerken met verschillende types knopen (voor facebook: gebeurtenissen, groepen, personen, ...) of knopen met eigenschappen (bv. geslacht, interesses, ...) De thesis bestaat uit volgende stappen:   Een beperkte literatuurstudie   Het uitwerken van een theoretisch model   Een implementatiefase waarin een algoritme ontworpen wordt om parameters en lokale structuur van dit model te leren   Toepassing van het algoritme op een aantal reele wereld domeinen zoals Facebook en DBLP.     Analyze van de resultaten, verbetering van model en algoritme, en bijkomende experimenten  Het onderwerp kan twee keer toegekend worden.  In dat geval zal een student zich focussen op de lokale structuur (bv. hoe hangt de kans dat X en Y vriend worden af van bestaande vriendschappen van X met vrienden van Y?), terwijl de andere student zich zal focussen op eigenschappen van knopen van het netwerk (bv. de invloed van interesses van een persoon op toekomstige activiteit). Interesse in data mining en statistische modellen.     Barabasi-Albert model    Random graphs with arbitrary degree sequences',no_work
'Strategische shuttle positionering voor een badminton spelende robot Wannes Meert Luc DeRaedt Wannes Meert kurt.driessens+maastrichtuniversity.nl Andrei.Bartic+fmtc.be Het Flanders  Mechatronics Technology Center ( FMTC ) focust zich op systemen die een synergistische combinatie zijn van verschillende ingenieursdisciplines zoals mechanica, controle theory, micro-elektronica en computerwetenschappen. Een van de beschikbare demonstratieopstellingen is Jada, een robot die badminton kan spelen. Op dit moment past Jada haar spelstrategie niet aan aan haar tegenstanders speelstijl, vaardigheid of locatie (momenteel is de robot zelfs onwetend over de positie van de tegenstander maar er zijn eventueel videobeelden beschikbaar). Het domain van machine learning focust zich op algoritmes die het gedrag van een machine aanpassen aan de huidige context en laat toe om een machine te laten leren uit fouten. Zulke algoritmes zijn goed geschikt om Jada uit te breiden om op een intelligentere manier badminton te spelen.     Het doel van deze thesis is tweevoudig, het eerste doel is om algoritmes te bestuderen om spelstrategien te leren voor badminton en deze te simularen in een off-line fase. Het tweede doel is om de beste strategien verder te ontwikkelen en te implementeren op de robot zelf. De student moet strategien om badminton te spelen onderzoeken, implementeren en vergelijken in een prototype. Het prototype mag gemaakt worden in een programmeertaal naar keuze. De uiteindelijke implementatie op de robot gebeurt in C/C++ (geen expertkennis vereist). Interesse in machine learning is belangrijk. Aangezien dit een praktische thesis is zijn goede programmeervaardigheden een voordeel.   YouTube: JADA, The first badminton robot  Introduction to Jada  ( English ) J. Stoev, A. Bartic, S. Gillijns, and W. Symens.  Badminton playing robot - a multidisciplinary test case in mechatronics . In Proceedings of the 5th IFAC Symposium on Mechatronic Systems, 2010.',no_work
'Verification of secrecy with a whitebox fuzzer Dave Clarke Dimiter Milushev Dave Clarke Dimiter Milushev Fuzzing is an effective technique, generally used for low-level security vulnerabilities discovery. It can be applied even if the source code is not available. However, when one has access to the source code, a more sophisticated version of the technique can be applied, namely white-box fuzzing. Such an approach typically starts by running the program with a well-formed input and gathers constraints on that input (characterizing the trace). By systematically varying combinations of these constraints, one produces a set of inputs that cover different control paths of the inspected program. As a result, higher execution-path coverage is achieved and the chance to find vulnerabilities increases. In principle, this technique gives the possibility to verify higher level security policies, such as information flow and the more realistic and interesting case of information flow in the presence of declassification. The goal of this project is to get a thorough understanding of the problem, including the theoretical foundations, to devise a sound conceptual solution and finally to check that it works in practice,by verifying nontrivial programs.  The following results are expected: 1. Get familiar with research results (techniques and software) concerning the problem.2. Explore the possibility to integrate all or some of the following dimensions of declassification: what, who, where and when. 3. Develop techniques for the feasible ones.4. Apply the techniques to realistic programs.     General interest in security and verification.  Specific interest in fuzzing, static analysis, symbolic execution.    Excellent working knowledge of C and optionally Perl.    Willingness to learn new concepts and tools.    Daily supervision will be in English    Grammar-based Whitebox Fuzzing    Principles of secure information flow analysis    Declassification: Dimensions and Principles',no_work
'An empirical workbench for Eclipse Riccardo Scandariato Wouter Joosen Riccardo Scandariato Riccardo Scandariato An empirical experiment often consists of a set of tasks (e.g., refactor some Java code or modify a UML diagram) that a number of subjects must carry out according to a given methodology (e.g., using a specific tool, technique, etc.).To analyze the results, information and measurements need to becollected during the experiment. For instance, it is important to measure the time spent by the subjects on each task.The collection and submission of these data should happen transparently for the experiment subjects. Implement a framework (integrated in Eclipse) to define and execute empirical experiments related to software engineering.The framework should be extensible, so that it can be usedfor various kinds of experiments. The thesis consists of the following parts:  Study the relevant literature on experimental software engineering (e.g., typical experiment designs)  Analyze existing tool support for experimental studies  Develop the framework Possible features to develop are:   A model to define the process that the subjects have to follow   A model to define the tasks that the subjects have to perform  Define variations in the process or tasks, based on the group of thesubject  A GUI, integrated in the IDE, to display the tasks to the subject  A GUI, integrated in the IDE, to assist the subject in executing the process  Automatic collection of information during an experiment run, e.g., the actions performed by the subject, intermediate results, the time spent by the subject on each task, the time spent by the subject on each phase on the process, the modifications made by the subject, the resources (files, editors, views, ...) that a subject uses  Support subjects that work in groups (and thus collaborate using different instances of the tool)  Utilities for processing the collected data (aggregating, filtering, exporting, etc.)  Proficiency in Java. Knowledge of the Eclipse architecture is a plus (but not required).  Hackystat',no_work
'Hoe je privacy-instellingen verenigen met de vereisten van andere stakeholders? Kim Wuyts Wouter Joosen Riccardo Scandariato Kim Wuyts Meer en meer data wordt gedigitalizeerd, daarom wordt toeganscontrole voor gedistribueerde systemen alsmaar belangrijker. Ook al bestaan er al een aantal gevestigde standaarden, zoals XACML die reeds gedetailleerde toegangscontrole ondersteunt, toch is de huidige tool-support voor het aanmaken van dergelijke regels beperkt.Een belangrijk nadeel dat gepaard gaat met deze digitalizering is het verlies van controle die de gebruikers hebben over hun eigen informatie. We zien dan ook een duidelijke verschuiving ontstaan die, weg van de gesloten toegangscontrole die volledig door de platform providers wordt bepaald, evolueert naar toegangscontrole waar de gebruiker centraal staat (bijvoorbeeld de gebruikersinstellingen in Facebook die uitgebreid worden, patient-empowerment in e-health, etc.).  Uiteraard zijn niet alle stakeholders te vinden voor deze ontwikkeling. In het geval van e-health zijn vele artsen terughoudend, aangezien zij verantwoordelijk zijn voor de informatie die ze zelf creeren. Ze willen dus de invloed die patienten hebben om de toegangsregels toch beperkt zien. In dit geval is het mogelijk om de artsen te laten bepalen in welke gevallen een patient de toegang tot zijn gegevens mag uitbreiden (bv. zijn eigen apotheker ook toegang geven tot zijn medicatie geschiedenis) en wanneer een patient de toegang mag beperken (bv.  een bepaalde aankoop van medicatie verbergen voor zijn buur die apotheker is). Dit sluit uit dat de patient onrealistische beperkingen oplegt die zijn gezondheid kunnen schaden (bv. verbergen van medicatie-geschiedenis bij een spoed-opname) of door te open regels zijn privacy in gedrang brengt (bv. medicatie-geschiedenis delen met een ver familielid of buur). Deze beperkingen zullen voorgedefinieerd zijn en moeten uiteraard meegedeeld worden aan de patient wanneer deze zijn persoonlijke toegangsregels opstelt.  Maak een toegangscontrole raamwerk dat zorgt voor eenvoudige creatie en ondersteuning van algemene (platform-specifieke) regels, gebruikersvoorkeuren en beperkingen op deze voorkeuren. Dit raamwerk moet kunnen gebruikt worden voor verschillende platformen in verschillende toepassingsdomeinen.    Literatuur studie  Vergelijking van de implementatiemogelijkheden voor gebruikersvoorkeuren en berperkingen hierop  Implementatie: ondersteuning voor algemene regels, gebruikersvoorkeuren en beperkingen op deze voorkeuren  	 Kennis van java. Interesse in security.  XACML version 3.0 working draft',no_work
'Predict vulnerabilities in mobile applications Riccardo Scandariato Wouter Joosen Riccardo Scandariato Riccardo Scandariato waldenj+nku.edu By the end of 2010, more smartphones were sold than personal computers.  The growing prevalence of these devices has produced an explosion in the number of mobile applications available, and mobile devices are becoming essential tools for people to bank, shop, and communicate.  However, most of these applications are developed outside of a secure software development lifecycle, and the security environment of mobile devices is immature compared with personal computers, leading to events such as Google s recent announcement of the removal of multiple malware applications from the Android app store.  To improve the security of mobile software, developers need tools to indicate which software components on which to focus their efforts to remove or prevent vulnerabilities. Identify security vulnerabilities in mobile applications and develop prediction models based on code features to predict which applications and application components are likely to contain vulnerabilities. The goal of the proposed research is to develop models to predict which software components and applications are likely to contain or evolve to contain security vulnerabilities.  To accomplish this goal, the research will need (1) to find a method to identify vulnerabilities in mobile applications (e.g., via static analysis or via vulnerability databases), (2) to select a pool of applications to be studied, (3) to analyze the source code of those applications in order to determine which code features are correlated with the presence of vulnerabilities, and (4) to develop a model based on those code features to predict the presence of vulnerabilities in other mobile applications.  The expected results of the research are a corpus of mobile application vulnerability data and a prediction model for mobile vulnerabilities. Proficiency in a scripting language (e.g., Ruby and Bash) James Walden, Maureen Doyle, Grant Welch, Michael Whelan, Security of Open Source Web Applications, International Workshop on Security Measurements and Metrics (MetriSec), October 2009',no_work
'Distributed synchronous coordination Jose Proenca Dave Clarke Dave Clarke Jose Proenca  Coordination languages describe when and where data can flow among the computational parts, which can be, for example, components or web-services. In this context, synchrony means that a coordinated entity cannot execute independently of the other coordinated entities.   This project focuses on the synchronous coordination language Reo. An existing concurrent implementation for Reo based on Erlang-like actors allows multiple threads to execute Reo connectors. However, the execution of these threads over multiple computers requires a non-trivial deployment process that has only been superficially tackled. Furthermore, failure is not considered in the current approach.   The goal of this project is to distribute several executing threads, cooperating using asynchronous message passing, that coordinate a collection of web-services and components. The student will develop tools to guide the deployment and reconfiguration of the coordination layer over a distributed network. The deployment should be optimised according to the behaviour of each concurrent block and to the network, and validated by measuring the performance of the tool.  The student will:    improve an existing concurrent implementation of Reo;     deploy threads over a network to coordinate the communication between web-services;     develop tools to automatise the deployment process;     develop tools to analyse the runtime execution of the coordination layer;     optimise the deployed components and the deployment plan.        Java programming experience     Basis of concurrent programming     Scala programming experience and Eclipse plug-in development are a plus     The supervision will be in English        Coordination model Reo      Reo: a channel-based coordination model for component composition , by Farhad Arbab    Synchronous coordination of distributed components , by Proen?a    Scala Actors: Unifying thread-based and event-based programming , by Haller and Odersky    Programming in Scala    Eclipse plug-in development website     Eclipse plug-in tutorial',no_work
'Constraint-based synchronous coordination  Jose Proenca Dave Clarke Dave Clarke Jose Proenca Dave Clarke   Coordination languages describe when and where data can flow among the computational parts, which can be, for example, components or web-services. In this context, synchrony means that a coordinated entity cannot execute independently of the other coordinated entities.    This project focuses on the synchronous coordination language Reo. Current implementations of Reo do not use the value of the exchanged data tokens to route the data, unlike the original descriptions of Reo suggest.An existing approach to model coordination based boolean constraints presents an increased performance when executing a large class of connectors with respect to other approaches. However, aspects such as data and locality are not covered any constraint-based approach.  The goal of this project is to extend existing tools and techniques based on constraint satisfaction for coordination, using data-constraints and partial satisfaction of constraints.For that purpose, the student will study existing SMT and/or CSP solvers, and find how they can be used to implement synchronous coordination language based on constraints. He will also analyse how SMT and CSP solving are used in other domains of computer science.The constraint-solving process can be later optimised to the constraints that describe the coordination, which follow some common patterns.Further optimisations include the use of locality properties to reduce the size of the constraints being solved.An existing Eclipse plug-in can also be used to execute Reo connectors, and test the proposed methodology.     Learn the Reo language and its constraint-based approach.     Learn about SMT and CSP, and get familiarised with existing solvers.     Develop a tool that, given the constraints for coordination, finds a solution describing how and where data can flow.     Divise a logic and a solver that allows local constraint solving.         Basic knowledge of logic programming     Acquaintance with the constraint-satisfaction problem     The supervision will be in English        Coordination model Reo      Reo: a channel-based coordination model for component composition , by Farhad Arbab    Deconstructing Reo , by Clarke, Proen?a, Lazovik, and Arbab     Satisfiability Modulo Theories: An Appetizer , by Leonardo de Moura and Nikolaj Bj?rner    Solving SAT and SAT Modulo Theories , by Robert Nieuwenhuis and Albert Oliveras    Foundations of Constraint Satisfaction , by Edward Tsang     Coordination via Interaction Constraints I: Local Logic , by Clarke and Proen?a',no_work
'Opsporen van fouten in programma s voor smart cards Jan Smans Bart Jacobs Frank Piessens Bart Jacobs Frank Piessens Jan Smans  Vandaag de dag draagt iedereen een hele boel smartcards met zich mee: een digitale identiteitskaart, een bankkaart, een SIS-kaart, een studentenkaart, enz. De correcte en veilige werking van programma s die draaien op smartcards is van cruciaal belang omdat de kaart toegang geeft tot gevoelige informatie (zoals biometrische gegevens en je bankrekening) en omdat software updates moeilijk en kostelijk zijn nadat de smartcard is afgeleverd aan de gebruiker.   JavaCard is een technologie om smartcard applicaties te schrijven in (een subset van) Java.   VeriFast is een programma verificator voor Java en C. VeriFast neemt een Java-bestand geannoteerd met pre- en postcondities, lusinvarianten, etc als invoer en gaat na of het Java-programma vrij is van run-time-fouten (zoals ArrayOutOfBoundsExcepties) en of de condities beschreven in de annotaties (bijvoorbeeld bij iedere methode oproep gaat de tool na of de preconditie geldt) voldaan zijn.   Het doel van deze thesis is om een bestaande programma verificator, VeriFast, te evalueren en uit te breiden met het oog op verificatie (dwz aantonen van afwezigheid van onder andere "ArrayIndexOutOfBoundsException" of "ongeldige-array-index-fouten" en oneindige lussen) van JavaCard smart card applicaties.  De uitwerking van deze thesis omvat volgende stappen:   Studie van JavaCard. Na deze studie kan je zelf kleine JavaCard applicaties schrijven en bestaande applicaties begrijpen.  Studie van de VeriFast programma verificator. Deze studie bestaat uit het doornemen van de VeriFast tutorial. Deze tutorial wordt ook gebruikt in de lessen Capita Selecta Veilige Software en Capita Selecta Software Engineering.  Toepassen, uitbreiden en evalueren van VeriFast om de afwezigheid van fouten in kleine JavaCard applicaties aan te tonen.  Toepassen, uitbreiden en evalueren van VeriFast om de afwezigheid van fouten in een groot JavaCard programma aan te tonen. VeriFast bevat momenteel slechts specificaties voor een subset van de volledige JavaCard API. Je zal hierbij onder andere nieuwe specificaties (bijvoorbeeld methode contracten) moeten schrijven voor de JavaCard API.   /   Programma verificatie is een van  grand challenges  in computerwetenschappen. Algemene informatie over de uitdaging kan je hier terugvinden: http://qpq.csl.sri.com/vsr/private/ieee-computer-final.pdf  De  JavaCard website  bevat de JavaCard development kit en een hele boel documentatie en tutorials.  VeriFast is beschikbaar op de  VeriFast website',no_work
'Study the Use of Multiple Dispatch in Object-Oriented Programming Practice Radu Muschevici Dave Clarke Radu Muschevici Multiple dispatch or multimethods or function overloading is the featureof some object-oriented programming languages in which a function ormethod can be dynamically dispatched based on the run time (dynamic)type of more than one of its arguments. This is an extension of singledispatch polymorphism where a method call is dispatched based only onthe type of the object. Multiple dispatch generalises the dynamicdispatch to work with a combination of two or more objects.Mainstream languages such as Java and C',no_work
'An Eclipse plug-in for Variability Radu Muschevici Dave Clarke Jose Proenca Dave Clarke Radu Muschevici Jose Proenca Software product line engineering (SPLE) is a methodology aimed atdeveloping several software products simultaneously. These productstypically share a set of common functionality, but are also variable:some features can be present in some products and absent in others. TheAbstract Behavioural Specification (ABS) language is a newobject-oriented language that supports the SPLE methodology andvariability modelling.  Develop an Eclipse plug-in to support the variability modelling features of the ABS language. The goal is to extend the existing Eclipse plug-in for ABS to support a number of extensions that have been added to the language. Theseextensions add support for software product line engineering to ABS. The expected support includes syntax and error highlighting, and an outline view of the extensions. Other more advanced functionality based on analysis of the feature model is also desirable. Possible tasks include automatic validation of products with respect to a feature model, generation of run configurations based on the selection of products, verification of valid product line configurations, introduction of debugging information to the generated code to find runtime errors in the variability description, and the derivation of variability blocks based on changes to the code. The thesis plan includes:  learn plug-in development for the Eclipse platform (in Java) implement Eclipse plug-in for extended ABS models    Java programming experience Eclipse plugin development experience is a plus The supervision will be in English    Variability Modelling in the ABS Language  Variability Modelling for Model-Driven Development of Software Product Lines  Eclipse plug-in development website  Eclipse plug-in tutorial',no_work
'Visual Editor for Feature Models Radu Muschevici Jose Proenca Dave Clarke Dave Clarke Radu Muschevici Jose Proenca  Software product line engineering is a methodology aimed at developing several software products simultaneously. These products typically share a set of common functionality, but are also variable: some features can be present in some products and absent in others. Such variability is commonly modelled using feature models. These are often represented visually using feature diagrams.  The Abstract Behavioural Specification (ABS) language is a newobject-oriented language which supports Software product lineengineering. Variability is described in ABS by a textual representation of feature models.  Develop an Eclipse plug-in for editing and analysing feature diagrams The thesis will follow these steps:  Familiarise yourself with feature models and diagrams using relevant literature Learn about plugin development for the Eclipse platform (in Java) Implement Eclipse plugin for feature diagrams with attributes Implement analysis and transformation techniques for feature diagrams Implement feature model views    Java programming experience Eclipse plugin development experience is a plus The supervision will be in English    Variability Modelling in the ABS Language  FeatureIDE Project  Eclipse plug-in development website  Eclipse plug-in tutorial',no_work
'Delta Modelling Evaluation using ABS Language Radu Muschevici Dave Clarke Jose Proenca Dave Clarke Radu Muschevici Jose Proenca Delta Modelling is a programming approach to developing software productlines in which modifications to a program are encapsulated using deltas. Deltas can be seen as patches to a core program. Upon compilation, deltas are incrementally applied to the core program, thereby adding, removing or modifying its functionality. Delta modelling is supported in the ABS language, a modern object-oriented programming language currently under development. The goal is to evaluate delta modelling by using the ABS language toimplement a software product line. In doing this, you will identify design patterns and best practices related to delta-oriented programming; uncover code smells and anti-patterns; expose weaknesses and limitations, and propose improvements to the delta modelling approach. The thesis plan includes  implementing  a medium-sized software product line using deltas in ABS. Through  practical evaluation  of the delta-oriented language ABS, you will be able to contribute ideas and shape the features of this new programming language.   Interest in programming languages in general Interest in program design and writing "good" code  The supervision will be in English    Variability Modelling in the ABS Language  Variability Modelling for Model-Driven Development of Software Product Lines',no_work
